Date,Value
21/10/1996,1.271617497
18/10/1996,1.266945395
17/10/1996,1.265662574
16/10/1996,1.27000254
15/10/1996,1.269196599
14/10/1996,1.277139208
11/10/1996,1.276161307
10/10/1996,1.277139208
09/10/1996,1.27844541
08/10/1996,1.280245807
07/10/1996,1.277791975
04/10/1996,1.277302337
03/10/1996,1.277302337
02/10/1996,1.279918085
01/10/1996,1.279918085
30/09/1996,1.280409731
27/09/1996,1.281229981
26/09/1996,1.283038235
25/09/1996,1.291989664
24/09/1996,1.28882588
23/09/1996,1.288659794
20/09/1996,1.287001287
19/09/1996,1.286339079
18/09/1996,1.290322581
17/09/1996,1.286670098
16/09/1996,1.289490651
13/09/1996,1.28600823
12/09/1996,1.286670098
11/09/1996,1.288659794
10/09/1996,1.290489095
09/09/1996,1.303611002
06/09/1996,1.305483029
05/09/1996,1.307702367
04/09/1996,1.309071868
03/09/1996,1.307702367
02/09/1996,1.305823975
30/08/1996,1.312852829
29/08/1996,1.310100878
28/08/1996,1.313715187
27/08/1996,1.312680494
23/08/1996,1.305823975
22/08/1996,1.299207483
21/08/1996,1.309414692
20/08/1996,1.303611002
19/08/1996,1.304121022
16/08/1996,1.300390117
15/08/1996,1.306506402
14/08/1996,1.307360439
13/08/1996,1.311819494
12/08/1996,1.31302521
09/08/1996,1.31061599
08/08/1996,1.306847883
07/08/1996,1.307531381
06/08/1996,1.307873398
05/08/1996,1.310444241
02/08/1996,1.31302521
01/08/1996,1.316482359
31/07/1996,1.315962627
30/07/1996,1.311819494
29/07/1996,1.309929264
26/07/1996,1.309586171
25/07/1996,1.313542624
24/07/1996,1.30667712
23/07/1996,1.30565348
22/07/1996,1.309586171
19/07/1996,1.30667712
18/07/1996,1.302761855
17/07/1996,1.307189542
16/07/1996,1.303101381
15/07/1996,1.281722635
12/07/1996,1.280245807
11/07/1996,1.280901755
10/07/1996,1.278281989
09/07/1996,1.279263144
08/07/1996,1.276161307
05/07/1996,1.27665007
04/07/1996,1.280573697
03/07/1996,1.27844541
02/07/1996,1.277139208
01/07/1996,1.279754287
28/06/1996,1.280901755
27/06/1996,1.280737705
26/06/1996,1.276161307
25/06/1996,1.273560876
24/06/1996,1.272912424
21/06/1996,1.274859765
20/06/1996,1.27844541
19/06/1996,1.280901755
18/06/1996,1.284026708
17/06/1996,1.282544568
14/06/1996,1.277139208
13/06/1996,1.268069997
12/06/1996,1.267748479
11/06/1996,1.268230818
10/06/1996,1.268391679
07/06/1996,1.269357705
06/06/1996,1.272264631
05/06/1996,1.273236567
04/06/1996,1.272102786
03/06/1996,1.276161307
31/05/1996,1.275510204
30/05/1996,1.271294177
29/05/1996,1.262148176
28/05/1996,1.260557166
24/05/1996,1.26486213
23/05/1996,1.265342275
22/05/1996,1.266624446
21/05/1996,1.265182186
20/05/1996,1.270325203
17/05/1996,1.276324186
16/05/1996,1.268230818
15/05/1996,1.270486596
14/05/1996,1.269196599
13/05/1996,1.271455817
10/05/1996,1.275022313
09/05/1996,1.280573697
08/05/1996,1.281065847
07/05/1996,1.278935925
03/05/1996,1.27388535
02/05/1996,1.270325203
01/05/1996,1.269518852
30/04/1996,1.268391679
29/04/1996,1.278772379
26/04/1996,1.27388535
25/04/1996,1.27388535
24/04/1996,1.279263144
23/04/1996,1.281886938
22/04/1996,1.283532281
19/04/1996,1.287332647
18/04/1996,1.283367556
17/04/1996,1.285512277
16/04/1996,1.284356537
15/04/1996,1.284026708
12/04/1996,1.288493751
11/04/1996,1.290822254
10/04/1996,1.291989664
09/04/1996,1.296344309
04/04/1996,1.306165099
03/04/1996,1.30667712
02/04/1996,1.303950971
01/04/1996,1.302761855
29/03/1996,1.307189542
28/03/1996,1.304971943
27/03/1996,1.298026999
26/03/1996,1.30667712
25/03/1996,1.306506402
22/03/1996,1.307189542
21/03/1996,1.307189542
20/03/1996,1.306847883
19/03/1996,1.308044474
18/03/1996,1.308215594
15/03/1996,1.305823975
14/03/1996,1.309929264
13/03/1996,1.311131506
12/03/1996,1.304631442
11/03/1996,1.302422506
08/03/1996,1.301236174
07/03/1996,1.305994515
06/03/1996,1.307873398
05/03/1996,1.305823975
04/03/1996,1.307189542
01/03/1996,1.30701869
29/02/1996,1.312335958
28/02/1996,1.319435282
27/02/1996,1.325381047
26/02/1996,1.32837407
23/02/1996,1.325556734
22/02/1996,1.32310135
21/02/1996,1.322751323
20/02/1996,1.318913216
19/02/1996,1.327668614
16/02/1996,1.314060447
15/02/1996,1.30565348
14/02/1996,1.308386759
13/02/1996,1.303611002
12/02/1996,1.307360439
09/02/1996,1.304461258
08/02/1996,1.303950971
07/02/1996,1.303950971
06/02/1996,1.308557969
05/02/1996,1.309757695
02/02/1996,1.296680498
01/02/1996,1.291989664
31/01/1996,1.294330831
30/01/1996,1.291322314
29/01/1996,1.293828438
26/01/1996,1.289324394
25/01/1996,1.301236174
24/01/1996,1.300221038
23/01/1996,1.302761855
22/01/1996,1.304461258
19/01/1996,1.302422506
18/01/1996,1.310444241
17/01/1996,1.314578678
16/01/1996,1.320132013
15/01/1996,1.329080276
12/01/1996,1.333155579
11/01/1996,1.335113485
10/01/1996,1.335113485
09/01/1996,1.331203408
08/01/1996,1.332977873
05/01/1996,1.334935256
04/01/1996,1.320829481
03/01/1996,1.334222815
02/01/1996,1.338867318
29/12/1995,1.339225927
28/12/1995,1.338688086
27/12/1995,1.339225927
22/12/1995,1.330494944
21/12/1995,1.330317946
20/12/1995,1.326963907
19/12/1995,1.331557923
18/12/1995,1.334044824
15/12/1995,1.326435867
14/12/1995,1.325732467
13/12/1995,1.319087192
12/12/1995,1.321003963
11/12/1995,1.324678765
08/12/1995,1.322926313
07/12/1995,1.328021248
06/12/1995,1.327140013
05/12/1995,1.329964091
04/12/1995,1.325732467
01/12/1995,1.322926313
30/11/1995,1.324327904
29/11/1995,1.331557923
28/11/1995,1.334757074
27/11/1995,1.333333333
24/11/1995,1.347890551
23/11/1995,1.349345567
22/11/1995,1.353363107
21/11/1995,1.353912808
20/11/1995,1.349345567
17/11/1995,1.356116084
16/11/1995,1.352082207
15/11/1995,1.356300014
14/11/1995,1.348072257
13/11/1995,1.342462075
10/11/1995,1.348799568
09/11/1995,1.34643867
08/11/1995,1.346076188
07/11/1995,1.345532831
06/11/1995,1.346257404
03/11/1995,1.346257404
02/11/1995,1.343002955
01/11/1995,1.344266703
31/10/1995,1.350803728
30/10/1995,1.351533991
27/10/1995,1.355380862
26/10/1995,1.349709812
25/10/1995,1.355380862
24/10/1995,1.360729351
23/10/1995,1.360729351
20/10/1995,1.353546291
19/10/1995,1.342822613
18/10/1995,1.33457894
17/10/1995,1.339943722
16/10/1995,1.338688086
13/10/1995,1.331912627
12/10/1995,1.337613697
11/10/1995,1.334044824
10/10/1995,1.3374348
09/10/1995,1.342462075
06/10/1995,1.329256945
05/10/1995,1.331026221
04/10/1995,1.327668614
03/10/1995,1.324854266
02/10/1995,1.334044824
29/09/1995,1.336362421
28/09/1995,1.339405304
27/09/1995,1.335470085
26/09/1995,1.325029813
25/09/1995,1.331735251
22/09/1995,1.339405304
21/09/1995,1.324503311
20/09/1995,1.303950971
19/09/1995,1.290822254
18/09/1995,1.290655653
15/09/1995,1.290322581
14/09/1995,1.289490651
13/09/1995,1.288161793
12/09/1995,1.302252898
11/09/1995,1.302083333
08/09/1995,1.296008294
07/09/1995,1.298869983
06/09/1995,1.295672454
05/09/1995,1.305994515
04/09/1995,1.30480167
01/09/1995,1.30565348
31/08/1995,1.303271211
30/08/1995,1.298026999
29/08/1995,1.299545159
25/08/1995,1.297521733
24/08/1995,1.297521733
23/08/1995,1.298195508
22/08/1995,1.293159188
21/08/1995,1.303101381
18/08/1995,1.303950971
17/08/1995,1.299376299
16/08/1995,1.300390117
15/08/1995,1.298701299
14/08/1995,1.332445037
11/08/1995,1.334400854
10/08/1995,1.343002955
09/08/1995,1.354646437
08/08/1995,1.35501355
07/08/1995,1.358695652
04/08/1995,1.369487812
03/08/1995,1.370614035
02/08/1995,1.36369835
01/08/1995,1.376462491
31/07/1995,1.376462491
28/07/1995,1.377031121
27/07/1995,1.369112815
26/07/1995,1.370614035
25/07/1995,1.361470388
24/07/1995,1.369863014
21/07/1995,1.367053999
20/07/1995,1.373626374
19/07/1995,1.362583458
18/07/1995,1.36369835
17/07/1995,1.357773252
14/07/1995,1.362212233
13/07/1995,1.361285053
12/07/1995,1.350438893
11/07/1995,1.352447931
10/07/1995,1.354279523
07/07/1995,1.358511072
06/07/1995,1.365933616
05/07/1995,1.364442625
04/07/1995,1.365187713
03/07/1995,1.367801942
30/06/1995,1.360544218
29/06/1995,1.357220413
28/06/1995,1.356852103
27/06/1995,1.361655773
26/06/1995,1.354096141
23/06/1995,1.361655773
22/06/1995,1.362769147
21/06/1995,1.354646437
20/06/1995,1.354279523
19/06/1995,1.347890551
16/06/1995,1.346619984
15/06/1995,1.338688086
14/06/1995,1.350074254
13/06/1995,1.341381623
12/06/1995,1.34354427
09/06/1995,1.349527665
08/06/1995,1.331026221
07/06/1995,1.341561578
06/06/1995,1.335648457
05/06/1995,1.345532831
02/06/1995,1.343002955
01/06/1995,1.328903654
31/05/1995,1.3374348
30/05/1995,1.355197181
26/05/1995,1.360544218
25/05/1995,1.339764202
24/05/1995,1.309929264
23/05/1995,1.307702367
22/05/1995,1.301913813
19/05/1995,1.309757695
18/05/1995,1.295840352
17/05/1995,1.313197636
16/05/1995,1.314405889
15/05/1995,1.31147541
12/05/1995,1.311991603
11/05/1995,1.335470085
10/05/1995,1.357773252
09/05/1995,1.369112815
05/05/1995,1.364815068
04/05/1995,1.36425648
03/05/1995,1.358511072
02/05/1995,1.357773252
01/05/1995,1.34589502
28/04/1995,1.352082207
27/04/1995,1.358142062
26/04/1995,1.349892009
25/04/1995,1.366120219
24/04/1995,1.358880283
21/04/1995,1.351168761
20/04/1995,1.355197181
19/04/1995,1.370050692
18/04/1995,1.362954886
13/04/1995,1.348799568
12/04/1995,1.332800213
11/04/1995,1.336541032
10/04/1995,1.334222815
07/04/1995,1.35501355
06/04/1995,1.355564593
05/04/1995,1.347345729
04/04/1995,1.344989913
03/04/1995,1.35501355
31/03/1995,1.361470388
30/03/1995,1.326084074
29/03/1995,1.349892009
28/03/1995,1.332977873
27/03/1995,1.327668614
24/03/1995,1.321353066
23/03/1995,1.327668614
22/03/1995,1.323801959
21/03/1995,1.322051824
20/03/1995,1.32837407
17/03/1995,1.335291761
16/03/1995,1.340842049
15/03/1995,1.339584729
14/03/1995,1.322401481
13/03/1995,1.325908247
10/03/1995,1.321003963
09/03/1995,1.343724805
08/03/1995,1.347164219
07/03/1995,1.341021859
06/03/1995,1.335648457
03/03/1995,1.316309069
02/03/1995,1.296008294
01/03/1995,1.295672454
28/02/1995,1.292657704
27/02/1995,1.294833614
24/02/1995,1.287498391
23/02/1995,1.294163323
22/02/1995,1.296344309
21/02/1995,1.289823294
20/02/1995,1.297521733
17/02/1995,1.285347044
16/02/1995,1.2848516
15/02/1995,1.272588445
14/02/1995,1.269196599
13/02/1995,1.26486213
10/02/1995,1.261511291
09/02/1995,1.257545272
08/02/1995,1.256123603
07/02/1995,1.252975818
06/02/1995,1.255808113
03/02/1995,1.259604484
02/02/1995,1.264062698
01/02/1995,1.262148176
31/01/1995,1.267266506
30/01/1995,1.271455817
27/01/1995,1.269680041
26/01/1995,1.27000254
25/01/1995,1.266464032
24/01/1995,1.271617497
23/01/1995,1.273723093
20/01/1995,1.273560876
19/01/1995,1.255965838
18/01/1995,1.256439251
17/01/1995,1.256281407
16/01/1995,1.258970162
13/01/1995,1.253761284
12/01/1995,1.255650427
11/01/1995,1.251094708
10/01/1995,1.251721117
09/01/1995,1.239618198
06/01/1995,1.237776953
05/01/1995,1.242081729
04/01/1995,1.238390093
03/01/1995,1.242544732
30/12/1994,1.24579544
29/12/1994,1.243471773
28/12/1994,1.226542377
23/12/1994,1.225189904
22/12/1994,1.222942399
21/12/1994,1.229407426
20/12/1994,1.227596366
19/12/1994,1.226993865
16/12/1994,1.230314961
15/12/1994,1.229709788
14/12/1994,1.231375446
13/12/1994,1.228652169
12/12/1994,1.230163612
09/12/1994,1.228048631
08/12/1994,1.227747084
07/12/1994,1.232741617
06/12/1994,1.2318305
05/12/1994,1.231375446
02/12/1994,1.229407426
01/12/1994,1.233654083
30/11/1994,1.234567901
29/11/1994,1.241464929
28/11/1994,1.239157373
25/11/1994,1.241927471
24/11/1994,1.24300808
23/11/1994,1.246727341
22/11/1994,1.247349383
21/11/1994,1.244400199
18/11/1994,1.24828361
17/11/1994,1.252818842
16/11/1994,1.250781739
15/11/1994,1.255177608
14/11/1994,1.25502008
11/11/1994,1.269196599
10/11/1994,1.263902932
09/11/1994,1.267427123
08/11/1994,1.284686536
07/11/1994,1.27844541
04/11/1994,1.272426517
03/11/1994,1.281229981
02/11/1994,1.297521733
01/11/1994,1.294330831
31/10/1994,1.287995878
28/10/1994,1.287166946
27/10/1994,1.298026999
26/10/1994,1.299207483
25/10/1994,1.300728408
24/10/1994,1.296512382
21/10/1994,1.297521733
20/10/1994,1.293159188
19/10/1994,1.293661061
18/10/1994,1.293661061
17/10/1994,1.290988897
14/10/1994,1.278281989
13/10/1994,1.260557166
12/10/1994,1.260716087
11/10/1994,1.256755058
10/10/1994,1.255177608
07/10/1994,1.262307498
06/10/1994,1.259921885
05/10/1994,1.260875047
04/10/1994,1.255177608
03/10/1994,1.251721117
30/09/1994,1.256123603
29/09/1994,1.260239445
28/09/1994,1.259128683
27/09/1994,1.258653241
26/09/1994,1.252348153
23/09/1994,1.259921885
22/09/1994,1.255965838
21/09/1994,1.260080645
20/09/1994,1.255492781
19/09/1994,1.252818842
16/09/1994,1.264542236
15/09/1994,1.256281407
14/09/1994,1.262785705
13/09/1994,1.254233036
12/09/1994,1.258019877
09/09/1994,1.259128683
08/09/1994,1.247193814
07/09/1994,1.252034556
06/09/1994,1.258336479
05/09/1994,1.25015627
02/09/1994,1.247816321
01/09/1994,1.234110823
31/08/1994,1.234110823
30/08/1994,1.230314961
26/08/1994,1.242699143
25/08/1994,1.255177608
24/08/1994,1.258970162
23/08/1994,1.261670452
22/08/1994,1.265983036
19/08/1994,1.258653241
18/08/1994,1.251877817
17/08/1994,1.24300808
16/08/1994,1.245174947
15/08/1994,1.247038284
12/08/1994,1.244555072
11/08/1994,1.225189904
10/08/1994,1.234872808
09/08/1994,1.230769231
08/08/1994,1.23228589
05/08/1994,1.231678778
04/08/1994,1.232589671
03/08/1994,1.233654083
02/08/1994,1.231375446
01/08/1994,1.236705417
29/07/1994,1.226091221
28/07/1994,1.232437762
27/07/1994,1.235025318
26/07/1994,1.229105211
25/07/1994,1.229861026
22/07/1994,1.223540927
21/07/1994,1.236246755
20/07/1994,1.243471773
19/07/1994,1.25
18/07/1994,1.260239445
15/07/1994,1.252975818
14/07/1994,1.260239445
13/07/1994,1.26758778
12/07/1994,1.278118609
11/07/1994,1.263902932
08/07/1994,1.236552492
07/07/1994,1.235941169
06/07/1994,1.240079365
05/07/1994,1.229709788
04/07/1994,1.221299463
01/07/1994,1.22159785
30/06/1994,1.223840411
29/06/1994,1.231678778
28/06/1994,1.230769231
27/06/1994,1.23747061
24/06/1994,1.221299463
23/06/1994,1.216841081
22/06/1994,1.218620522
21/06/1994,1.218026797
20/06/1994,1.218917601
17/06/1994,1.197318008
16/06/1994,1.197031362
15/06/1994,1.196172249
14/06/1994,1.190051172
13/06/1994,1.18708452
10/06/1994,1.176332196
09/06/1994,1.17260788
08/06/1994,1.173295788
07/06/1994,1.173571177
06/06/1994,1.173295788
03/06/1994,1.174398121
02/06/1994,1.185677022
01/06/1994,1.190901512
31/05/1994,1.190901512
27/05/1994,1.19047619
26/05/1994,1.190192811
25/05/1994,1.190051172
24/05/1994,1.18835413
23/05/1994,1.189484953
20/05/1994,1.190334484
19/05/1994,1.184272856
18/05/1994,1.18147448
17/05/1994,1.17481203
16/05/1994,1.169727454
13/05/1994,1.175364363
12/05/1994,1.173020528
11/05/1994,1.170686022
10/05/1994,1.174260216
09/05/1994,1.182452406
06/05/1994,1.175778954
05/05/1994,1.17370892
04/05/1994,1.178133836
03/05/1994,1.190051172
29/04/1994,1.183992422
28/04/1994,1.174536058
27/04/1994,1.171097318
26/04/1994,1.166725003
25/04/1994,1.167269756
22/04/1994,1.158345882
21/04/1994,1.16184501
20/04/1994,1.156470452
19/04/1994,1.153003574
18/04/1994,1.141291942
15/04/1994,1.146394589
14/04/1994,1.149293185
13/04/1994,1.147052076
12/04/1994,1.143772161
11/04/1994,1.150747986
08/04/1994,1.146788991
07/04/1994,1.143772161
06/04/1994,1.143641354
05/04/1994,1.150218542
31/03/1994,1.17370892
30/03/1994,1.164551066
29/03/1994,1.171234481
28/03/1994,1.167815018
25/03/1994,1.168770453
24/03/1994,1.164686699
23/03/1994,1.157675388
22/03/1994,1.155001155
21/03/1994,1.150218542
18/03/1994,1.15114539
17/03/1994,1.162385214
16/03/1994,1.15593573
15/03/1994,1.152604887
14/03/1994,1.156871819
11/03/1994,1.163331782
10/03/1994,1.155802127
09/03/1994,1.144033863
08/03/1994,1.13999088
07/03/1994,1.1390819
04/03/1994,1.138174368
03/03/1994,1.144819691
02/03/1994,1.146131805
01/03/1994,1.143379831
28/02/1994,1.145737855
25/02/1994,1.146788991
24/02/1994,1.133272892
23/02/1994,1.134944955
22/02/1994,1.135847342
21/02/1994,1.135331517
18/02/1994,1.14064104
17/02/1994,1.132887731
16/02/1994,1.137268282
15/02/1994,1.135976372
14/02/1994,1.125999324
11/02/1994,1.120699316
10/02/1994,1.119444755
09/02/1994,1.117942985
08/02/1994,1.114081996
07/02/1994,1.115697869
04/02/1994,1.131733816
03/02/1994,1.133401337
02/02/1994,1.131093768
01/02/1994,1.135976372
31/01/1994,1.125999324
28/01/1994,1.133786848
27/01/1994,1.125239113
26/01/1994,1.122712473
25/01/1994,1.120322653
24/01/1994,1.120071685
21/01/1994,1.121076233
20/01/1994,1.126633619
19/01/1994,1.123090746
18/01/1994,1.122334456
17/01/1994,1.116694584
14/01/1994,1.117693081
13/01/1994,1.118193
12/01/1994,1.126252956
11/01/1994,1.122964627
10/01/1994,1.126887537
07/01/1994,1.129305477
06/01/1994,1.125239113
05/01/1994,1.125239113
04/01/1994,1.124606388
31/12/1993,1.124353497
30/12/1993,1.127014538
29/12/1993,1.136234519
24/12/1993,1.151012891
23/12/1993,1.152339249
22/12/1993,1.14902907
21/12/1993,1.146000458
20/12/1993,1.13999088
17/12/1993,1.143510577
16/12/1993,1.139471285
15/12/1993,1.137268282
14/12/1993,1.138044839
13/12/1993,1.144033863
10/12/1993,1.147973826
09/12/1993,1.143902997
08/12/1993,1.146000458
07/12/1993,1.144295686
06/12/1993,1.141161703
03/12/1993,1.130071194
02/12/1993,1.125745807
01/12/1993,1.130071194
30/11/1993,1.130454443
29/11/1993,1.135589371
26/11/1993,1.134044001
25/11/1993,1.136751165
24/11/1993,1.141552511
23/11/1993,1.136751165
22/11/1993,1.138692781
19/11/1993,1.13507378
18/11/1993,1.13999088
17/11/1993,1.140901312
16/11/1993,1.146000458
15/11/1993,1.150880424
12/11/1993,1.14416476
11/11/1993,1.148765078
10/11/1993,1.147710318
09/11/1993,1.146000458
08/11/1993,1.155134573
05/11/1993,1.144950767
04/11/1993,1.147446931
03/11/1993,1.148105626
02/11/1993,1.146657493
01/11/1993,1.143379831
29/10/1993,1.157005669
28/10/1993,1.150615579
27/10/1993,1.155134573
26/10/1993,1.15593573
25/10/1993,1.161980014
22/10/1993,1.162520344
21/10/1993,1.16836079
20/10/1993,1.17370892
19/10/1993,1.177440245
18/10/1993,1.18708452
15/10/1993,1.193887297
14/10/1993,1.197318008
13/10/1993,1.201923077
12/10/1993,1.211093618
11/10/1993,1.203659124
08/10/1993,1.204238921
07/10/1993,1.189484953
06/10/1993,1.189767995
05/10/1993,1.19047619
04/10/1993,1.192179304
01/10/1993,1.189060642
30/09/1993,1.189202045
29/09/1993,1.201923077
28/09/1993,1.190617931
27/09/1993,1.192037192
24/09/1993,1.182732111
23/09/1993,1.182033097
22/09/1993,1.194885888
21/09/1993,1.204674136
20/09/1993,1.204093919
17/09/1993,1.20816721
16/09/1993,1.210360687
15/09/1993,1.22324159
14/09/1993,1.210653753
13/09/1993,1.211093618
10/09/1993,1.213592233
09/09/1993,1.209774982
08/09/1993,1.196744854
07/09/1993,1.200336094
06/09/1993,1.201345507
03/09/1993,1.189343482
02/09/1993,1.173984503
01/09/1993,1.171508903
31/08/1993,1.160227405
27/08/1993,1.165501166
26/08/1993,1.164144354
25/08/1993,1.157139551
24/08/1993,1.163331782
23/08/1993,1.15660421
20/08/1993,1.162925922
19/08/1993,1.156336725
18/08/1993,1.156737999
17/08/1993,1.150880424
16/08/1993,1.147973826
13/08/1993,1.132246377
12/08/1993,1.127268628
11/08/1993,1.137138958
10/08/1993,1.138563133
09/08/1993,1.148369316
06/08/1993,1.144557628
05/08/1993,1.14064104
04/08/1993,1.14521301
03/08/1993,1.145869142
02/08/1993,1.128795575
30/07/1993,1.125872551
29/07/1993,1.13391541
28/07/1993,1.147842057
27/07/1993,1.141813199
26/07/1993,1.142726546
23/07/1993,1.145737855
22/07/1993,1.150880424
21/07/1993,1.160900859
20/07/1993,1.153801777
19/07/1993,1.15928588
16/07/1993,1.143249114
15/07/1993,1.146657493
14/07/1993,1.151012891
13/07/1993,1.151808339
12/07/1993,1.146394589
09/07/1993,1.152737752
08/07/1993,1.163331782
07/07/1993,1.170275015
06/07/1993,1.171646163
05/07/1993,1.174536058
02/07/1993,1.175226231
01/07/1993,1.175640724
30/06/1993,1.172882946
29/06/1993,1.181055864
28/06/1993,1.171783454
25/06/1993,1.175226231
24/06/1993,1.16713352
23/06/1993,1.180219521
22/06/1993,1.178967225
21/06/1993,1.183011948
18/06/1993,1.187930625
17/06/1993,1.204093919
16/06/1993,1.202645821
15/06/1993,1.218769043
14/06/1993,1.226542377
11/06/1993,1.226993865
10/06/1993,1.219214826
09/06/1993,1.217285453
08/06/1993,1.22895416
07/06/1993,1.22895416
04/06/1993,1.227295042
03/06/1993,1.241464929
02/06/1993,1.245174947
01/06/1993,1.246416552
28/05/1993,1.249219238
27/05/1993,1.231072264
26/05/1993,1.221150324
25/05/1993,1.225340032
24/05/1993,1.219958521
21/05/1993,1.224739743
20/05/1993,1.234263145
19/05/1993,1.228350326
18/05/1993,1.227445686
17/05/1993,1.235483074
14/05/1993,1.237623762
13/05/1993,1.231527094
12/05/1993,1.240079365
11/05/1993,1.240387001
10/05/1993,1.24501992
07/05/1993,1.263902932
06/05/1993,1.261988894
05/05/1993,1.261670452
04/05/1993,1.2667849
30/04/1993,1.253446979
29/04/1993,1.262626263
28/04/1993,1.255335174
27/04/1993,1.260080645
26/04/1993,1.267909218
23/04/1993,1.256439251
22/04/1993,1.234872808
21/04/1993,1.23747061
20/04/1993,1.241619071
19/04/1993,1.240540876
16/04/1993,1.227897839
15/04/1993,1.240387001
14/04/1993,1.245485116
13/04/1993,1.253289886
08/04/1993,1.229558588
07/04/1993,1.220703125
06/04/1993,1.223840411
05/04/1993,1.235330451
02/04/1993,1.230769231
01/04/1993,1.22895416
31/03/1993,1.224289912
30/03/1993,1.216249088
29/03/1993,1.20860527
26/03/1993,1.210946961
25/03/1993,1.203514262
24/03/1993,1.212856277
23/03/1993,1.210360687
22/03/1993,1.209336074
19/03/1993,1.21344497
18/03/1993,1.192748092
17/03/1993,1.188212928
16/03/1993,1.192037192
15/03/1993,1.189767995
12/03/1993,1.18835413
11/03/1993,1.190759705
10/03/1993,1.191043354
09/03/1993,1.188495365
08/03/1993,1.195314368
05/03/1993,1.194600406
04/03/1993,1.211974306
03/03/1993,1.206272618
02/03/1993,1.20860527
01/03/1993,1.203369434
26/02/1993,1.203369434
25/02/1993,1.211093618
24/02/1993,1.219363492
23/02/1993,1.220107369
22/02/1993,1.212415131
19/02/1993,1.213592233
18/02/1993,1.213003396
17/02/1993,1.219660934
16/02/1993,1.215657671
15/02/1993,1.200768492
12/02/1993,1.20105693
11/02/1993,1.201489847
10/02/1993,1.206854936
09/02/1993,1.207583625
08/02/1993,1.205400193
05/02/1993,1.20860527
04/02/1993,1.203514262
03/02/1993,1.212268154
02/02/1993,1.213592233
01/02/1993,1.22159785
29/01/1993,1.240387001
28/01/1993,1.257545272
27/01/1993,1.262307498
26/01/1993,1.269035533
25/01/1993,1.272426517
22/01/1993,1.249063203
21/01/1993,1.239310943
20/01/1993,1.246882793
19/01/1993,1.242544732
18/01/1993,1.235941169
15/01/1993,1.228048631
14/01/1993,1.231982259
13/01/1993,1.225340032
12/01/1993,1.225640397
11/01/1993,1.230466347
08/01/1993,1.218917601
07/01/1993,1.221448638
06/01/1993,1.219363492
05/01/1993,1.221448638
04/01/1993,1.217878456
31/12/1992,1.23685838
30/12/1992,1.240848741
29/12/1992,1.237164419
24/12/1992,1.260239445
23/12/1992,1.259287243
22/12/1992,1.263902932
21/12/1992,1.27844541
18/12/1992,1.280737705
17/12/1992,1.287995878
16/12/1992,1.289324394
15/12/1992,1.279590531
14/12/1992,1.27844541
11/12/1992,1.27388535
10/12/1992,1.276813075
09/12/1992,1.278118609
08/12/1992,1.287332647
07/12/1992,1.27844541
04/12/1992,1.263743207
03/12/1992,1.272912424
02/12/1992,1.278281989
01/12/1992,1.26486213
30/11/1992,1.262307498
27/11/1992,1.257545272
26/11/1992,1.26486213
25/11/1992,1.270486596
24/11/1992,1.257229067
23/11/1992,1.257861635
20/11/1992,1.266945395
19/11/1992,1.283202874
18/11/1992,1.274859765
17/11/1992,1.264382349
16/11/1992,1.275347532
13/11/1992,1.28998968
12/11/1992,1.275998469
11/11/1992,1.276813075
10/11/1992,1.267909218
09/11/1992,1.276487107
06/11/1992,1.27388535
05/11/1992,1.281229981
04/11/1992,1.290655653
03/11/1992,1.290489095
02/11/1992,1.291155584
30/10/1992,1.311303436
29/10/1992,1.316135825
28/10/1992,1.312680494
27/10/1992,1.317349493
26/10/1992,1.316135825
23/10/1992,1.317349493
22/10/1992,1.331380642
21/10/1992,1.338688086
20/10/1992,1.327668614
19/10/1992,1.357773252
16/10/1992,1.367801942
15/10/1992,1.386770212
14/10/1992,1.372872048
13/10/1992,1.365560563
12/10/1992,1.363884343
09/10/1992,1.360914535
08/10/1992,1.368550705
07/10/1992,1.399972001
06/10/1992,1.400560224
05/10/1992,1.429592566
02/10/1992,1.423892923
01/10/1992,1.421060111
30/09/1992,1.428367376
29/09/1992,1.419849496
28/09/1992,1.397233478
25/09/1992,1.371177842
24/09/1992,1.362769147
23/09/1992,1.354096141
22/09/1992,1.359619307
21/09/1992,1.362212233
18/09/1992,1.352630867
17/09/1992,1.367801942
16/09/1992,1.356300014
15/09/1992,1.394116827
14/09/1992,1.386770212
11/09/1992,1.434514417
10/09/1992,1.46627566
09/09/1992,1.465201465
08/09/1992,1.484340211
07/09/1992,1.4781966
04/09/1992,1.473405039
03/09/1992,1.467782181
02/09/1992,1.489868892
01/09/1992,1.486988848
28/08/1992,1.474708745
27/08/1992,1.467566774
26/08/1992,1.470588235
25/08/1992,1.479071143
24/08/1992,1.477978126
21/08/1992,1.429592566
20/08/1992,1.43307538
19/08/1992,1.427347987
18/08/1992,1.425719989
17/08/1992,1.420858198
14/08/1992,1.415828968
13/08/1992,1.424298533
12/08/1992,1.420051122
11/08/1992,1.413427562
10/08/1992,1.418439716
07/08/1992,1.419043565
06/08/1992,1.404889014
05/08/1992,1.41023833
04/08/1992,1.412429379
03/08/1992,1.409840688
31/07/1992,1.4120305
30/07/1992,1.404099972
29/07/1992,1.407261469
28/07/1992,1.410835214
27/07/1992,1.404297149
24/07/1992,1.387154945
23/07/1992,1.400364095
22/07/1992,1.397624039
